Timestamp (ms),Temperature (°C)
2685375.0,47.75
2685681.0,47.75
2685987.0,47.75
2686293.0,47.75
2686599.0,47.75
2686905.0,47.75
2687211.0,47.75
2687517.0,47.76
2687823.0,47.75
2688129.0,47.75
2688435.0,47.74
2688741.0,47.75
2689047.0,47.75
2689353.0,47.74
2689659.0,47.75
2689965.0,47.74
2690271.0,47.74
2690577.0,47.75
2690883.0,47.74
2691189.0,47.73
2691495.0,47.75
2691801.0,47.73
2692107.0,47.74
2692413.0,47.73
2692719.0,47.73
2693025.0,47.75
2693331.0,47.74
2693637.0,47.73
2693943.0,47.75
2694249.0,47.73
2694555.0,47.73
2694861.0,47.73
2695167.0,47.74
2695473.0,47.73
2695779.0,47.74
2696085.0,47.75
2696391.0,47.73
2696697.0,47.73
2697003.0,47.74
2697309.0,47.74
2697615.0,47.75
2697921.0,47.75
2698227.0,47.73
2698533.0,47.74
2698839.0,47.73
2699145.0,47.74
2699451.0,47.73
2699757.0,47.74
2700063.0,47.73
2700369.0,47.73
2700675.0,47.73
2700981.0,47.74
2701287.0,47.73
2701593.0,47.73
2701899.0,47.73
2702205.0,47.72
2702511.0,47.73
2702817.0,47.73
2703123.0,47.72
2703429.0,47.72
2703735.0,47.72
2704041.0,47.71
2704347.0,47.72
2704653.0,47.71
2704959.0,47.71
2705265.0,47.71
2705571.0,47.7
2705877.0,47.7
2706183.0,47.7
2706489.0,47.69
2706795.0,47.68
2707101.0,47.68
2707407.0,47.68
2707713.0,47.67
2708019.0,47.67
2708325.0,47.67
2708631.0,47.68
2708937.0,47.67
2709243.0,47.68
2709549.0,47.68
2709855.0,47.68
2710161.0,47.68
2710467.0,47.68
2710773.0,47.68
2711079.0,47.69
2711385.0,47.7
2711691.0,47.7
2711997.0,47.69
2712303.0,47.7
2712609.0,47.7
2712915.0,47.7
2713221.0,47.7
2713527.0,47.71
2713833.0,47.71
2714139.0,47.71
2714445.0,47.71
2714751.0,47.72
2715057.0,47.72
2715363.0,47.73
2715669.0,47.72
2715975.0,47.72
2716281.0,47.74
2716587.0,47.72
2716893.0,47.74
2717199.0,47.73
2717505.0,47.73
2717811.0,47.73
2718117.0,47.73
2718423.0,47.74
2718729.0,47.73
2719035.0,47.74
2719341.0,47.73
2719647.0,47.73
2719953.0,47.75
2720259.0,47.75
2720565.0,47.75
2720871.0,47.75
2721177.0,47.76
2721483.0,47.76
2721789.0,47.76
2722095.0,47.77
2722401.0,47.77
2722707.0,47.78
2723013.0,47.77
2723319.0,47.77
2723625.0,47.79
2723931.0,47.78
2724237.0,47.78
2724543.0,47.79
2724849.0,47.79
2725155.0,47.79
2725461.0,47.79
2725767.0,47.78
2726073.0,47.79
2726379.0,47.78
2726685.0,47.79
2726991.0,47.78
2727297.0,47.79
2727603.0,47.78
2727909.0,47.79
2728215.0,47.79
2728521.0,47.78
2728827.0,47.79
2729133.0,47.79
2729439.0,47.79
2729745.0,47.8
2730051.0,47.79
2730357.0,47.8
2730663.0,47.8
2730969.0,47.8
2731275.0,47.8
2731581.0,47.8
2731887.0,47.8
2732193.0,47.8
2732499.0,47.79
2732805.0,47.81
2733111.0,47.81
2733417.0,47.81
2733723.0,47.82
2734029.0,47.8
2734335.0,47.82
2734641.0,47.82
2734947.0,47.82
2735253.0,47.81
2735559.0,47.82
2735865.0,47.82
2736171.0,47.82
2736477.0,47.83
2736783.0,47.83
2737089.0,47.83
2737395.0,47.83
2737701.0,47.84
2738007.0,47.83
2738313.0,47.83
2738619.0,47.84
2738925.0,47.84
2739231.0,47.84
2739537.0,47.85
2739843.0,47.85
2740149.0,47.84
2740455.0,47.84
2740761.0,47.85
2741067.0,47.85
2741373.0,47.85
2741679.0,47.84
2741985.0,47.85
2742291.0,47.84
2742597.0,47.85
2742903.0,47.85
2743209.0,47.85
2743515.0,47.85
2743821.0,47.85
2744127.0,47.85
2744433.0,47.85
2744739.0,47.86
2745045.0,47.87
2745351.0,47.86
2745657.0,47.86
2745963.0,47.86
2746269.0,47.86
2746575.0,47.86
2746881.0,47.85
2747187.0,47.85
2747493.0,47.84
2747799.0,47.84
2748105.0,47.84
2748411.0,47.84
2748717.0,47.83
2749023.0,47.83
2749329.0,47.83
2749635.0,47.83
2749941.0,47.82
2750247.0,47.83
2750553.0,47.83
2750859.0,47.83
2751165.0,47.83
2751471.0,47.83
2751777.0,47.83
2752083.0,47.84
2752389.0,47.83
2752695.0,47.83
2753001.0,47.85
2753307.0,47.83
2753613.0,47.83
2753919.0,47.83
2754225.0,47.84
2754531.0,47.84
2754837.0,47.84
2755143.0,47.83
2755449.0,47.85
2755755.0,47.85
2756061.0,47.85
2756367.0,47.85
2756673.0,47.84
2756979.0,47.85
2757285.0,47.85
2757591.0,47.86
2757897.0,47.85
2758203.0,47.87
2758509.0,47.86
2758815.0,47.86
2759121.0,47.85
2759427.0,47.86
2759733.0,47.85
2760039.0,47.85
2760345.0,47.86
2760651.0,47.86
2760957.0,47.85
2761263.0,47.86
2761569.0,47.87
2761875.0,47.87
2762181.0,47.87
2762487.0,47.86
2762793.0,47.87
2763099.0,47.86
2763405.0,47.86
2763711.0,47.86
2764017.0,47.85
2764323.0,47.86
2764629.0,47.87
2764935.0,47.85
2765241.0,47.85
2765547.0,47.84
2765853.0,47.84
2766159.0,47.84
2766465.0,47.84
2766771.0,47.84
2767077.0,47.84
2767383.0,47.84
2767689.0,47.84
2767995.0,47.84
2768301.0,47.84
2768607.0,47.85
2768913.0,47.85
2769219.0,47.84
2769525.0,47.85
2769831.0,47.85
2770137.0,47.84
2770443.0,47.86
2770749.0,47.86
2771055.0,47.87
2771361.0,47.86
2771667.0,47.85
2771973.0,47.86
2772279.0,47.86
2772585.0,47.86
2772891.0,47.87
2773197.0,47.86
2773503.0,47.86
2773809.0,47.86
2774115.0,47.85
2774421.0,47.87
2774727.0,47.85
2775033.0,47.87
2775339.0,47.88
2775645.0,47.87
2775951.0,47.87
2776257.0,47.87
2776563.0,47.87
2776869.0,47.88
2777175.0,47.88
2777481.0,47.87
2777787.0,47.88
2778093.0,47.88
2778399.0,47.88
2778705.0,47.88
2779011.0,47.88
2779317.0,47.88
2779623.0,47.88
2779929.0,47.89
2780235.0,47.88
2780541.0,47.9
2780847.0,47.9
2781153.0,47.88
2781459.0,47.89
2781765.0,47.9
2782071.0,47.9
2782377.0,47.9
2782683.0,47.9
2782989.0,47.9
2783295.0,47.9
2783601.0,47.9
2783907.0,47.91
2784213.0,47.9
2784519.0,47.91
2784825.0,47.91
2785131.0,47.91
2785437.0,47.91
2785743.0,47.91
2786049.0,47.91
2786355.0,47.91
2786661.0,47.92
2786967.0,47.92
2787273.0,47.92
2787579.0,47.92
2787885.0,47.92
2788191.0,47.93
2788497.0,47.93
2788803.0,47.93
2789109.0,47.94
2789415.0,47.94
2789721.0,47.94
2790027.0,47.95
2790333.0,47.95
2790639.0,47.93
2790945.0,47.95
2791251.0,47.94
2791557.0,47.94
2791863.0,47.95
2792169.0,47.95
2792475.0,47.95
2792781.0,47.95
2793087.0,47.95
2793393.0,47.95
2793699.0,47.95
2794005.0,47.95
2794311.0,47.95
2794617.0,47.95
2794923.0,47.96
2795229.0,47.96
2795535.0,47.96
2795841.0,47.95
2796147.0,47.96
2796453.0,47.97
2796759.0,47.98
2797065.0,47.97
2797371.0,47.97
2797677.0,47.97
2797983.0,47.96
2798289.0,47.97
2798595.0,47.97
2798901.0,47.98
2799207.0,47.98
2799513.0,47.97
2799819.0,47.97
2800125.0,47.97
2800431.0,47.97
2800737.0,47.97
2801043.0,47.98
2801349.0,47.97
2801655.0,47.97
2801961.0,47.98
2802267.0,47.98
2802573.0,47.98
2802879.0,47.99
2803185.0,47.98
2803491.0,47.98
2803797.0,47.98
2804103.0,47.98
2804409.0,47.98
2804715.0,47.98
2805021.0,47.98
2805327.0,47.98
2805633.0,47.98
2805939.0,47.99
2806245.0,47.99
2806551.0,47.99
2806857.0,47.98
2807163.0,47.98
2807469.0,47.98
2807775.0,47.98
2808081.0,47.99
2808387.0,47.99
2808693.0,47.99
2808999.0,47.99
2809305.0,47.99
2809611.0,47.99
2809917.0,47.99
2810223.0,47.99
2810529.0,47.98
2810835.0,48.0
2811141.0,48.0
2811447.0,48.0
2811753.0,48.0
2812059.0,47.99
2812365.0,48.0
2812671.0,48.0
2812977.0,48.0
2813283.0,48.0
2813589.0,48.0
2813895.0,47.99
2814201.0,48.0
2814507.0,47.99
2814813.0,47.99
2815119.0,48.0
2815425.0,47.99
2815731.0,48.0
2816037.0,48.0
2816343.0,48.0
2816649.0,48.0
2816955.0,48.0
2817261.0,48.0
2817567.0,48.01
2817873.0,48.0
2818179.0,48.01
2818485.0,48.01
2818791.0,48.02
2819097.0,48.01
2819403.0,48.01
2819709.0,48.01
2820015.0,48.0
2820321.0,48.01
2820627.0,48.01
2820933.0,48.01
2821239.0,48.01
2821545.0,48.01
2821851.0,48.01
2822157.0,48.01
2822463.0,48.01
2822769.0,48.01
2823075.0,48.01
2823381.0,48.0
2823687.0,48.02
2823993.0,48.0
2824299.0,48.0
2824605.0,48.01
2824911.0,48.01
2825217.0,48.01
2825523.0,48.01
2825829.0,48.0
2826135.0,48.01
2826441.0,48.01
2826747.0,48.01
2827053.0,48.02
2827359.0,48.0
2827665.0,48.0
2827971.0,48.0
2828277.0,48.01
2828583.0,48.01
2828889.0,48.0
2829195.0,48.01
2829501.0,48.0
2829807.0,48.0
2830113.0,48.0
2830419.0,48.0
2830725.0,47.99
2831031.0,47.99
2831337.0,47.99
2831643.0,47.99
2831949.0,47.98
2832255.0,47.98
2832561.0,47.98
2832867.0,47.98
2833173.0,47.98
2833479.0,47.98
2833785.0,47.98
2834091.0,47.98
2834397.0,47.99
2834703.0,47.99
2835009.0,47.99
2835315.0,47.99
2835621.0,47.99
2835927.0,48.0
2836233.0,47.99
2836539.0,47.99
2836845.0,47.99
2837151.0,48.0
2837457.0,47.99
2837763.0,47.99
2838069.0,47.98
2838375.0,47.99
2838681.0,47.98
2838987.0,47.99
2839293.0,47.98
2839599.0,47.98
2839905.0,47.99
2840211.0,47.99
2840517.0,47.99
2840823.0,47.99
2841129.0,47.99
2841435.0,47.98
2841741.0,47.98
2842047.0,47.98
2842353.0,47.98
2842659.0,47.98
2842965.0,47.99
2843271.0,47.99
2843577.0,47.98
2843883.0,47.98
2844189.0,47.99
2844495.0,47.99
2844801.0,47.99
2845107.0,47.99
2845413.0,47.99
2845719.0,47.98
2846025.0,47.99
2846331.0,47.98
2846637.0,47.99
2846943.0,47.98
2847249.0,47.99
2847555.0,47.99
2847861.0,47.99
2848167.0,47.99
2848473.0,47.98
2848779.0,47.98
2849085.0,47.98
2849391.0,47.99
2849697.0,47.98
2850003.0,47.98
2850309.0,47.97
2850615.0,47.96
2850921.0,47.96
2851227.0,47.97
2851533.0,47.96
2851839.0,47.96
2852145.0,47.96
2852451.0,47.96
2852757.0,47.97
2853063.0,47.97
2853369.0,47.96
2853675.0,47.97
2853981.0,47.97
2854287.0,47.97
2854593.0,47.97
2854899.0,47.97
2855205.0,47.98
2855511.0,47.97
2855817.0,47.98
2856123.0,47.97
2856429.0,47.98
2856735.0,47.97
2857041.0,47.98
2857347.0,47.97
2857653.0,47.98
2857959.0,47.98
2858265.0,47.97
2858571.0,47.99
2858877.0,47.99
2859183.0,47.98
2859489.0,47.99
2859795.0,47.99
2860101.0,47.99
2860407.0,47.99
2860713.0,47.99
2861019.0,47.99
2861325.0,48.0
2861631.0,47.98
2861937.0,47.99
2862243.0,47.99
2862549.0,47.99
2862855.0,47.97
2863161.0,47.97
2863467.0,47.96
2863773.0,47.96
2864079.0,47.95
2864385.0,47.95
2864691.0,47.96
2864997.0,47.95
2865303.0,47.96
2865609.0,47.96
2865915.0,47.96
2866221.0,47.96
2866527.0,47.96
2866833.0,47.96
2867139.0,47.96
2867445.0,47.96
2867751.0,47.96
2868057.0,47.96
2868363.0,47.96
2868669.0,47.96
2868975.0,47.95
2869281.0,47.96
2869587.0,47.97
2869893.0,47.96
2870199.0,47.97
2870505.0,47.97
2870811.0,47.97
2871117.0,47.97
2871423.0,47.96
2871729.0,47.96
2872035.0,47.96
2872341.0,47.96
2872647.0,47.96
2872953.0,47.96
2873259.0,47.97
2873565.0,47.97
2873871.0,47.96
2874177.0,47.96
2874483.0,47.95
2874789.0,47.94
2875095.0,47.95
2875401.0,47.95
2875707.0,47.94
2876013.0,47.93
2876319.0,47.92
2876625.0,47.91
2876931.0,47.91
2877237.0,47.9
2877543.0,47.9
2877849.0,47.89
2878155.0,47.89
2878461.0,47.89
2878767.0,47.88
2879073.0,47.88
2879379.0,47.88
2879685.0,47.88
2879991.0,47.88
2880297.0,47.87
2880603.0,47.88
2880909.0,47.87
2881215.0,47.88
2881521.0,47.89
2881827.0,47.88
2882133.0,47.87
2882439.0,47.88
2882745.0,47.87
2883051.0,47.87
2883357.0,47.86
2883663.0,47.86
2883969.0,47.85
2884275.0,47.86
2884581.0,47.85
2884887.0,47.85
2885193.0,47.85
2885499.0,47.86
2885805.0,47.86
2886111.0,47.86
2886417.0,47.87
2886723.0,47.88
2887029.0,47.88
2887335.0,47.88
2887641.0,47.88
2887947.0,47.87
2888253.0,47.88
2888559.0,47.88
2888865.0,47.88
2889171.0,47.88
2889477.0,47.89
2889783.0,47.88
2890089.0,47.89
2890395.0,47.89
2890701.0,47.89
2891007.0,47.9
2891313.0,47.89
2891619.0,47.9
2891925.0,47.9
2892231.0,47.91
2892537.0,47.9
2892843.0,47.9
2893149.0,47.9
2893455.0,47.9
2893761.0,47.91
2894067.0,47.91
2894373.0,47.91
2894679.0,47.9
2894985.0,47.91
2895291.0,47.91
2895597.0,47.91
2895903.0,47.91
2896209.0,47.9
2896515.0,47.9
2896821.0,47.9
2897127.0,47.9
2897433.0,47.91
2897739.0,47.91
2898045.0,47.91
2898351.0,47.9
2898657.0,47.91
2898963.0,47.9
2899269.0,47.9
2899575.0,47.9
2899881.0,47.91
2900187.0,47.92
2900493.0,47.91
2900799.0,47.91
2901105.0,47.91
2901411.0,47.92
2901717.0,47.91
2902023.0,47.92
2902329.0,47.91
2902635.0,47.91
2902941.0,47.91
2903247.0,47.92
2903553.0,47.91
2903859.0,47.92
2904165.0,47.91
2904471.0,47.92
2904777.0,47.92
2905083.0,47.92
2905389.0,47.92
2905695.0,47.91
2906001.0,47.92
2906307.0,47.92
2906613.0,47.91
2906919.0,47.92
2907225.0,47.92
2907531.0,47.93
2907837.0,47.91
2908143.0,47.91
2908449.0,47.92
2908755.0,47.92
2909061.0,47.92
2909367.0,47.91
2909673.0,47.92
2909979.0,47.92
2910285.0,47.92
2910591.0,47.92
2910897.0,47.92
2911203.0,47.92
2911509.0,47.92
2911815.0,47.92
2912121.0,47.93
2912427.0,47.93
2912733.0,47.93
2913039.0,47.93
2913345.0,47.93
2913651.0,47.93
2913957.0,47.92
2914263.0,47.92
2914569.0,47.94
2914875.0,47.93
2915181.0,47.93
2915487.0,47.93
2915793.0,47.92
2916099.0,47.92
2916405.0,47.91
2916711.0,47.91
2917017.0,47.92
2917323.0,47.92
2917629.0,47.92
2917935.0,47.92
2918241.0,47.92
2918547.0,47.92
2918853.0,47.92
2919159.0,47.92
2919465.0,47.92
2919771.0,47.92
2920077.0,47.92
2920383.0,47.92
2920689.0,47.92
2920995.0,47.92
2921301.0,47.92
2921607.0,47.91
2921913.0,47.91
2922219.0,47.92
2922525.0,47.91
2922831.0,47.9
2923137.0,47.9
2923443.0,47.89
2923749.0,47.9
2924055.0,47.9
2924361.0,47.9
2924667.0,47.9
2924973.0,47.89
2925279.0,47.89
2925585.0,47.89
2925891.0,47.88
2926197.0,47.88
2926503.0,47.89
2926809.0,47.88
2927115.0,47.88
2927421.0,47.88
2927727.0,47.88
2928033.0,47.9
2928339.0,47.89
2928645.0,47.89
2928951.0,47.89
2929257.0,47.9
2929563.0,47.9
2929869.0,47.9
2930175.0,47.9
2930481.0,47.91
2930787.0,47.91
2931093.0,47.91
2931399.0,47.9
2931705.0,47.91
2932011.0,47.9
2932317.0,47.92
2932623.0,47.91
2932929.0,47.92
2933235.0,47.92
2933541.0,47.91
2933847.0,47.91
2934153.0,47.92
2934459.0,47.93
2934765.0,47.92
2935071.0,47.92
2935377.0,47.92
2935683.0,47.92
2935989.0,47.93
2936295.0,47.93
2936601.0,47.93
2936907.0,47.93
2937213.0,47.92
2937519.0,47.93
2937825.0,47.94
2938131.0,47.93
2938437.0,47.94
2938743.0,47.94
2939049.0,47.93
2939355.0,47.93
2939661.0,47.94
2939967.0,47.94
2940273.0,47.93
2940579.0,47.93
2940885.0,47.94
2941191.0,47.94
2941497.0,47.93
2941803.0,47.94
2942109.0,47.94
2942415.0,47.94
2942721.0,47.94
2943027.0,47.94
2943333.0,47.94
2943639.0,47.94
2943945.0,47.93
2944251.0,47.94
2944557.0,47.94
2944863.0,47.94
2945169.0,47.94
2945475.0,47.95
2945781.0,47.94
2946087.0,47.94
2946393.0,47.94
2946699.0,47.95
2947005.0,47.94
2947311.0,47.94
2947617.0,47.94
2947923.0,47.95
2948229.0,47.94
2948535.0,47.95
2948841.0,47.95
2949147.0,47.96
2949453.0,47.95
2949759.0,47.95
2950065.0,47.95
2950371.0,47.95
2950677.0,47.94
2950983.0,47.95
2951289.0,47.95
2951595.0,47.95
2951901.0,47.95
2952207.0,47.94
2952513.0,47.94
2952819.0,47.94
2953125.0,47.94
2953431.0,47.94
2953737.0,47.94
2954043.0,47.94
2954349.0,47.93
2954655.0,47.94
2954961.0,47.94
2955267.0,47.94
2955573.0,47.93
2955879.0,47.94
2956185.0,47.95
2956491.0,47.93
2956797.0,47.94
2957103.0,47.94
2957409.0,47.95
2957715.0,47.96
2958021.0,47.95
2958327.0,47.96
2958633.0,47.95
2958939.0,47.96
2959245.0,47.96
2959551.0,47.97
2959857.0,47.95
2960163.0,47.95
2960469.0,47.96
2960775.0,47.96
2961081.0,47.96
2961387.0,47.97
2961693.0,47.97
2961999.0,47.97
2962305.0,47.97
2962611.0,47.96
2962917.0,47.98
2963223.0,47.97
2963529.0,47.97
2963835.0,47.97
2964141.0,47.98
2964447.0,47.98
2964753.0,47.98
2965059.0,47.98
2965365.0,47.98
2965671.0,47.98
2965977.0,47.98
2966283.0,47.97
2966589.0,47.97
2966895.0,47.96
2967201.0,47.96
2967507.0,47.98
2967813.0,47.98
2968119.0,47.97
2968425.0,47.97
2968731.0,47.97
2969037.0,47.98
2969343.0,47.98
2969649.0,47.98
2969955.0,47.97
2970261.0,47.97
2970567.0,47.96
2970873.0,47.97
2971179.0,47.95
2971485.0,47.95
2971791.0,47.95
2972097.0,47.94
2972403.0,47.94
2972709.0,47.93
2973015.0,47.93
2973321.0,47.93
2973627.0,47.94
2973933.0,47.93
2974239.0,47.93
2974545.0,47.94
2974851.0,47.94
2975157.0,47.94
2975463.0,47.94
2975769.0,47.94
2976075.0,47.94
2976381.0,47.94
2976687.0,47.95
2976993.0,47.95
2977299.0,47.95
2977605.0,47.96
2977911.0,47.95
2978217.0,47.95
2978523.0,47.96
2978829.0,47.95
2979135.0,47.96
2979441.0,47.96
2979747.0,47.97
2980053.0,47.97
2980359.0,47.97
2980665.0,47.97
2980971.0,47.96
2981277.0,47.97
2981583.0,47.97
2981889.0,47.96
2982195.0,47.96
2982501.0,47.97
2982807.0,47.98
2983113.0,47.98
2983419.0,47.98
2983725.0,47.97
2984031.0,47.98
2984337.0,47.97
2984643.0,47.98
2984949.0,47.98
2985255.0,47.98
2985561.0,47.98
2985867.0,47.99
2986173.0,47.98
2986479.0,47.98
2986785.0,47.99
2987091.0,47.98
2987397.0,47.99
2987703.0,47.98
2988009.0,47.99
2988315.0,47.99
2988621.0,47.98
2988927.0,47.99
2989233.0,47.98
2989539.0,47.98
2989845.0,47.99
2990151.0,47.99
2990457.0,47.99
2990763.0,47.99
2991069.0,47.99
2991375.0,48.0
2991681.0,47.99
2991987.0,48.0
2992293.0,48.0
2992599.0,47.99
2992905.0,48.0
2993211.0,47.99
2993517.0,48.0
2993823.0,48.0
2994129.0,47.99
2994435.0,47.99
2994741.0,48.0
2995047.0,48.0
2995353.0,48.0
2995659.0,48.0
2995965.0,48.0
2996271.0,48.0
2996577.0,48.01
2996883.0,48.01
2997189.0,48.0
2997495.0,48.01
2997801.0,48.0
2998107.0,47.99
2998413.0,48.0
2998719.0,48.0
2999025.0,48.01
2999331.0,48.0
2999637.0,48.01
2999943.0,48.0
3000249.0,48.01
3000555.0,48.02
3000861.0,48.0
3001167.0,48.01
3001473.0,48.01
3001779.0,48.01
3002085.0,48.01
3002391.0,48.01
3002697.0,48.01
3003003.0,48.02
3003309.0,48.01
3003615.0,48.01
3003921.0,48.0
3004227.0,48.01
3004533.0,48.0
3004839.0,48.0
3005145.0,48.01
3005451.0,48.01
3005757.0,48.01
3006063.0,48.01
3006369.0,48.01
3006675.0,48.0
3006981.0,48.01
3007287.0,48.01
3007593.0,48.01
3007899.0,48.01
3008205.0,48.01
3008511.0,48.01
3008817.0,48.02
3009123.0,48.03
3009429.0,48.02
3009735.0,48.03
3010041.0,48.02
3010347.0,48.02
3010653.0,48.02
3010959.0,48.03
3011265.0,48.04
3011571.0,48.04
3011877.0,48.03
3012183.0,48.04
3012489.0,48.05
3012795.0,48.04
3013101.0,48.04
3013407.0,48.04
3013713.0,48.04
3014019.0,48.04
3014325.0,48.04
3014631.0,48.04
3014937.0,48.05
3015243.0,48.04
3015549.0,48.05
3015855.0,48.05
3016161.0,48.04
3016467.0,48.04
3016773.0,48.05
3017079.0,48.05
3017385.0,48.06
3017691.0,48.06
3017997.0,48.06
3018303.0,48.05
3018609.0,48.05
3018915.0,48.05
3019221.0,48.06
3019527.0,48.06
3019833.0,48.05
3020139.0,48.05
3020445.0,48.05
3020751.0,48.05
3021057.0,48.05
3021363.0,48.06
3021669.0,48.06
3021975.0,48.05
3022281.0,48.05
3022587.0,48.06
3022893.0,48.06
3023199.0,48.05
3023505.0,48.06
3023811.0,48.05
3024117.0,48.05
3024423.0,48.06
3024729.0,48.06
3025035.0,48.06
3025341.0,48.06
3025647.0,48.05
3025953.0,48.06
3026259.0,48.06
3026565.0,48.06
3026871.0,48.05
3027177.0,48.06
3027483.0,48.06
3027789.0,48.06
3028095.0,48.06
3028401.0,48.06
3028707.0,48.06
3029013.0,48.07
3029319.0,48.07
3029625.0,48.06
3029931.0,48.07
3030237.0,48.06
3030543.0,48.07
3030849.0,48.07
3031155.0,48.06
3031461.0,48.06
3031767.0,48.07
3032073.0,48.08
3032379.0,48.08
3032685.0,48.07
3032991.0,48.06
3033297.0,48.07
3033603.0,48.07
3033909.0,48.07
3034215.0,48.07
3034521.0,48.07
3034827.0,48.07
3035133.0,48.07
3035439.0,48.07
3035745.0,48.07
3036051.0,48.08
3036357.0,48.07
3036663.0,48.08
3036969.0,48.07
3037275.0,48.08
3037581.0,48.07
3037887.0,48.07
3038193.0,48.07
3038499.0,48.08
3038805.0,48.08
3039111.0,48.07
3039417.0,48.08
3039723.0,48.08
3040029.0,48.08
3040335.0,48.08
3040641.0,48.07
3040947.0,48.07
3041253.0,48.07
3041559.0,48.08
3041865.0,48.08
3042171.0,48.08
3042477.0,48.08
3042783.0,48.08
3043089.0,48.08
3043395.0,48.08
3043701.0,48.08
3044007.0,48.07
3044313.0,48.08
3044619.0,48.08
3044925.0,48.08
3045231.0,48.08
3045537.0,48.08
3045843.0,48.08
3046149.0,48.08
3046455.0,48.08
3046761.0,48.08
3047067.0,48.07
3047373.0,48.08
3047679.0,48.09
3047985.0,48.09
3048291.0,48.08
3048597.0,48.08
3048903.0,48.09
3049209.0,48.08
3049515.0,48.08
3049821.0,48.08
3050127.0,48.08
3050433.0,48.08
3050739.0,48.09
3051045.0,48.08
3051351.0,48.08
3051657.0,48.08
3051963.0,48.07
3052269.0,48.08
3052575.0,48.07
3052881.0,48.08
3053187.0,48.08
3053493.0,48.08
3053799.0,48.08
3054105.0,48.07
3054411.0,48.09
3054717.0,48.09
3055023.0,48.08
3055329.0,48.09
3055635.0,48.09
3055941.0,48.08
3056247.0,48.08
3056553.0,48.09
3056859.0,48.08
3057165.0,48.08
3057471.0,48.08
3057777.0,48.07
3058083.0,48.09
3058389.0,48.08
3058695.0,48.09
3059001.0,48.08
3059307.0,48.08
3059613.0,48.1
3059919.0,48.08
3060225.0,48.09
3060531.0,48.08
3060837.0,48.08
3061143.0,48.09
3061449.0,48.09
3061755.0,48.09
3062061.0,48.08
3062367.0,48.08
3062673.0,48.09
3062979.0,48.08
3063285.0,48.08
3063591.0,48.08
3063897.0,48.08
3064203.0,48.08
3064509.0,48.09
3064815.0,48.08
3065121.0,48.09
3065427.0,48.08
3065733.0,48.08
3066039.0,48.09
3066345.0,48.09
3066651.0,48.08
3066957.0,48.09
3067263.0,48.09
3067569.0,48.09
3067875.0,48.09
3068181.0,48.09
3068487.0,48.09
3068793.0,48.09
3069099.0,48.07
3069405.0,48.07
3069711.0,48.06
3070017.0,48.06
3070323.0,48.06
3070629.0,48.07
3070935.0,48.06
3071241.0,48.07
3071547.0,48.07
3071853.0,48.07
3072159.0,48.07
3072465.0,48.07
3072771.0,48.06
3073077.0,48.07
3073383.0,48.07
3073689.0,48.07
3073995.0,48.07
3074301.0,48.07
3074607.0,48.07
3074913.0,48.08
3075219.0,48.08
3075525.0,48.08
3075831.0,48.07
3076137.0,48.07
3076443.0,48.08
3076749.0,48.08
3077055.0,48.08
3077361.0,48.08
3077667.0,48.08
3077973.0,48.08
3078279.0,48.08
3078585.0,48.07
3078891.0,48.08
3079197.0,48.08
3079503.0,48.08
3079809.0,48.08
3080115.0,48.09
3080421.0,48.08
3080727.0,48.08
3081033.0,48.09
3081339.0,48.08
3081645.0,48.08
3081951.0,48.09
3082257.0,48.09
3082563.0,48.09
3082869.0,48.08
3083175.0,48.08
3083481.0,48.09
3083787.0,48.09
3084093.0,48.09
3084399.0,48.1
3084705.0,48.1
3085011.0,48.08
3085317.0,48.08
3085623.0,48.09
3085929.0,48.09
3086235.0,48.09
3086541.0,48.09
3086847.0,48.1
3087153.0,48.09
3087459.0,48.09
3087765.0,48.1
3088071.0,48.1
3088377.0,48.1
3088683.0,48.1
3088989.0,48.09
3089295.0,48.09
3089601.0,48.1
3089907.0,48.09
3090213.0,48.1
3090519.0,48.1
3090825.0,48.11
3091131.0,48.1
3091437.0,48.09
3091743.0,48.1
3092049.0,48.09
3092355.0,48.1
3092661.0,48.1
3092967.0,48.1
3093273.0,48.11
3093579.0,48.11
3093885.0,48.1
3094191.0,48.09
3094497.0,48.1
3094803.0,48.1
3095109.0,48.09
3095415.0,48.1
3095721.0,48.1
3096027.0,48.1
3096333.0,48.1
3096639.0,48.1
3096945.0,48.09
3097251.0,48.11
3097557.0,48.1
3097863.0,48.1
3098169.0,48.1
3098475.0,48.11
3098781.0,48.1
3099087.0,48.11
3099393.0,48.1
3099699.0,48.1
3100005.0,48.1
3100311.0,48.1
3100617.0,48.11
3100923.0,48.1
3101229.0,48.11
3101535.0,48.11
3101841.0,48.11
3102147.0,48.1
3102453.0,48.1
3102759.0,48.11
3103065.0,48.1
3103371.0,48.11
3103677.0,48.1
3103983.0,48.11
3104289.0,48.11
3104595.0,48.1
3104901.0,48.1
3105207.0,48.09
3105513.0,48.1
3105819.0,48.1
3106125.0,48.1
3106431.0,48.11
3106737.0,48.11
3107043.0,48.11
3107349.0,48.1
3107655.0,48.1
3107961.0,48.11
3108267.0,48.11
3108573.0,48.1
3108879.0,48.11
3109185.0,48.11
3109491.0,48.11
3109797.0,48.1
3110103.0,48.11
3110409.0,48.11
3110715.0,48.1
3111021.0,48.11
3111327.0,48.11
3111633.0,48.11
3111939.0,48.1
3112245.0,48.1
3112551.0,48.11
3112857.0,48.11
